Time,System Production (W)
01/17/2023 21:30,0.0
01/17/2023 21:45,0.0
01/17/2023 22:00,0.0
01/17/2023 22:15,0.0
01/17/2023 22:30,0.0
01/17/2023 22:45,0.0
01/17/2023 23:00,0.0
01/17/2023 23:15,0.0
01/17/2023 23:30,0.0
01/17/2023 23:45,0.0
01/18/2023 00:00,0.0
01/18/2023 00:15,0.0
01/18/2023 00:30,0.0
01/18/2023 00:45,0.0
01/18/2023 01:00,0.0
01/18/2023 01:15,0.0
01/18/2023 01:30,0.0
01/18/2023 01:45,0.0
01/18/2023 02:00,0.0
01/18/2023 02:15,0.0
01/18/2023 02:30,0.0
01/18/2023 02:45,0.0
01/18/2023 03:00,0.0
01/18/2023 03:15,0.0
01/18/2023 03:30,0.0
01/18/2023 03:45,0.0
01/18/2023 04:00,0.0
01/18/2023 04:15,0.0
01/18/2023 04:30,0.0
01/18/2023 04:45,0.0
01/18/2023 05:00,0.0
01/18/2023 05:15,0.0
01/18/2023 05:30,0.0
01/18/2023 05:45,0.0
01/18/2023 06:00,0.0
01/18/2023 06:15,0.0
01/18/2023 06:30,0.0
01/18/2023 06:45,343.6667
01/18/2023 07:00,1426.6666
01/18/2023 07:15,2855.6667
01/18/2023 07:30,4508.0
01/18/2023 07:45,5955.3335
01/18/2023 08:00,7590.333
01/18/2023 08:15,9575.333
01/18/2023 08:30,12308.334
01/18/2023 08:45,20505.334
01/18/2023 09:00,22097.0
01/18/2023 09:15,30168.0
01/18/2023 09:30,37824.0
01/18/2023 09:45,44018.0
01/18/2023 10:00,47091.668
01/18/2023 10:15,48325.3359
01/18/2023 10:30,50831.6641
01/18/2023 10:45,53087.9961
01/18/2023 11:00,57184.0
01/18/2023 11:15,60590.6719
01/18/2023 11:30,63462.0
01/18/2023 11:45,64857.6641
01/18/2023 12:00,66154.0
01/18/2023 12:15,66894.6719
01/18/2023 12:30,66293.6641
01/18/2023 12:45,65714.0
01/18/2023 13:00,63059.6641
01/18/2023 13:15,61906.0
01/18/2023 13:30,61807.3359
01/18/2023 13:45,60847.6641
01/18/2023 14:00,59134.3359
01/18/2023 14:15,42745.668
01/18/2023 14:30,40358.332
01/18/2023 14:45,37742.668
01/18/2023 15:00,46993.332
01/18/2023 15:15,16239.334
01/18/2023 15:30,28963.332
01/18/2023 15:45,21135.666
01/18/2023 16:00,24180.334
01/18/2023 16:15,13415.0
01/18/2023 16:30,11997.999
01/18/2023 16:45,6581.9995
01/18/2023 17:00,7441.3335
01/18/2023 17:15,5655.6665
01/18/2023 17:30,2603.3333
01/18/2023 17:45,1026.6666
01/18/2023 18:00,36.0
01/18/2023 18:15,0.0
01/18/2023 18:30,0.0
01/18/2023 18:45,0.0
01/18/2023 19:00,0.0
01/18/2023 19:15,0.0
01/18/2023 19:30,0.0
01/18/2023 19:45,0.0
01/18/2023 20:00,0.0
01/18/2023 20:15,0.0
01/18/2023 20:30,0.0
01/18/2023 20:45,0.0
01/18/2023 21:00,0.0
01/18/2023 21:15,0.0
01/18/2023 21:30,0.0
01/18/2023 21:45,0.0
01/18/2023 22:00,0.0
01/18/2023 22:15,0.0
01/18/2023 22:30,0.0
01/18/2023 22:45,0.0
01/18/2023 23:00,0.0
01/18/2023 23:15,0.0
01/18/2023 23:30,0.0
01/18/2023 23:45,0.0
01/19/2023 00:00,0.0
01/19/2023 00:15,0.0
01/19/2023 00:30,0.0
01/19/2023 00:45,0.0
01/19/2023 01:00,0.0
01/19/2023 01:15,0.0
01/19/2023 01:30,0.0
01/19/2023 01:45,0.0
01/19/2023 02:00,0.0
01/19/2023 02:15,0.0
01/19/2023 02:30,0.0
01/19/2023 02:45,0.0
01/19/2023 03:00,0.0
01/19/2023 03:15,0.0
01/19/2023 03:30,0.0
01/19/2023 03:45,0.0
01/19/2023 04:00,0.0
01/19/2023 04:15,0.0
01/19/2023 04:30,0.0
01/19/2023 04:45,0.0
01/19/2023 05:00,0.0
01/19/2023 05:15,0.0
01/19/2023 05:30,0.0
01/19/2023 05:45,0.0
01/19/2023 06:00,0.0
01/19/2023 06:15,0.0
01/19/2023 06:30,0.0
01/19/2023 06:45,671.0
01/19/2023 07:00,2792.3335
01/19/2023 07:15,5613.9995
01/19/2023 07:30,8144.667
01/19/2023 07:45,9353.0
01/19/2023 08:00,16259.666
01/19/2023 08:15,20526.334
01/19/2023 08:30,25162.0
01/19/2023 08:45,25727.0
01/19/2023 09:00,31558.666
01/19/2023 09:15,35896.0
01/19/2023 09:30,39442.332
01/19/2023 09:45,43235.3359
01/19/2023 10:00,45594.668
01/19/2023 10:15,48726.6641
01/19/2023 10:30,50431.668
01/19/2023 10:45,52248.3359
01/19/2023 11:00,58750.6641
01/19/2023 11:15,60077.3281
01/19/2023 11:30,65163.6641
01/19/2023 11:45,64454.3359
01/19/2023 12:00,66532.0
01/19/2023 12:15,67671.6641
01/19/2023 12:30,63916.6641
01/19/2023 12:45,57479.6641
01/19/2023 13:00,66499.3281
01/19/2023 13:15,63252.6641
01/19/2023 13:30,64152.0
01/19/2023 13:45,61926.6641
01/19/2023 14:00,59314.0
01/19/2023 14:15,55237.0
01/19/2023 14:30,50745.6641
01/19/2023 14:45,49075.0
01/19/2023 15:00,47460.0
01/19/2023 15:15,43408.332
01/19/2023 15:30,38988.0
01/19/2023 15:45,33136.668
01/19/2023 16:00,26543.0
01/19/2023 16:15,23599.0
01/19/2023 16:30,17312.0
01/19/2023 16:45,13375.333
01/19/2023 17:00,10260.667
01/19/2023 17:15,8048.666
01/19/2023 17:30,4855.6665
01/19/2023 17:45,1614.6667
01/19/2023 18:00,78.0
01/19/2023 18:15,0.0
01/19/2023 18:30,0.0
01/19/2023 18:45,0.0
01/19/2023 19:00,0.0
01/19/2023 19:15,0.0
01/19/2023 19:30,0.0
01/19/2023 19:45,0.0
01/19/2023 20:00,0.0
01/19/2023 20:15,0.0
01/19/2023 20:30,0.0
01/19/2023 20:45,0.0
01/19/2023 21:00,0.0
01/19/2023 21:15,0.0
01/19/2023 21:30,0.0
01/19/2023 21:45,0.0
01/19/2023 22:00,0.0
01/19/2023 22:15,0.0
01/19/2023 22:30,0.0
01/19/2023 22:45,0.0
01/19/2023 23:00,0.0
01/19/2023 23:15,0.0
01/19/2023 23:30,0.0
01/19/2023 23:45,0.0
01/20/2023 00:00,0.0
01/20/2023 00:15,0.0
01/20/2023 00:30,0.0
01/20/2023 00:45,0.0
01/20/2023 01:00,0.0
01/20/2023 01:15,0.0
01/20/2023 01:30,0.0
01/20/2023 01:45,0.0
01/20/2023 02:00,0.0
01/20/2023 02:15,0.0
01/20/2023 02:30,0.0
01/20/2023 02:45,0.0
01/20/2023 03:00,0.0
01/20/2023 03:15,0.0
01/20/2023 03:30,0.0
01/20/2023 03:45,0.0
01/20/2023 04:00,0.0
01/20/2023 04:15,0.0
01/20/2023 04:30,0.0
01/20/2023 04:45,0.0
01/20/2023 05:00,0.0
01/20/2023 05:15,0.0
01/20/2023 05:30,0.0
01/20/2023 05:45,0.0
01/20/2023 06:00,0.0
01/20/2023 06:15,0.0
01/20/2023 06:30,0.0
01/20/2023 06:45,518.0
01/20/2023 07:00,2388.0
01/20/2023 07:15,5049.3335
01/20/2023 07:30,8841.667
01/20/2023 07:45,13309.667
01/20/2023 08:00,17212.668
01/20/2023 08:15,19723.0
01/20/2023 08:30,24556.334
01/20/2023 08:45,28353.0
01/20/2023 09:00,31911.0
01/20/2023 09:15,35276.332
01/20/2023 09:30,38544.0
01/20/2023 09:45,40393.0
01/20/2023 10:00,45128.332
01/20/2023 10:15,49045.0
01/20/2023 10:30,50963.332
01/20/2023 10:45,53189.0
01/20/2023 11:00,58408.6641
01/20/2023 11:15,60548.0
01/20/2023 11:30,63072.0
01/20/2023 11:45,64219.3359
01/20/2023 12:00,63644.3359
01/20/2023 12:15,64332.3359
01/20/2023 12:30,63414.0
01/20/2023 12:45,63198.0
01/20/2023 13:00,64751.0
01/20/2023 13:15,63392.332
01/20/2023 13:30,63381.0
01/20/2023 13:45,60442.6719
01/20/2023 14:00,57144.0
01/20/2023 14:15,53181.6641
01/20/2023 14:30,51497.3359
01/20/2023 14:45,47072.0
01/20/2023 15:00,43605.332
01/20/2023 15:15,42541.332
01/20/2023 15:30,39417.332
01/20/2023 15:45,34158.0
01/20/2023 16:00,28797.0
01/20/2023 16:15,23686.334
01/20/2023 16:30,18424.668
01/20/2023 16:45,15192.0
01/20/2023 17:00,13409.0
01/20/2023 17:15,9352.0
01/20/2023 17:30,4546.0
01/20/2023 17:45,1642.0001
01/20/2023 18:00,177.3333
01/20/2023 18:15,0.0
01/20/2023 18:30,0.0
01/20/2023 18:45,0.0
01/20/2023 19:00,0.0
01/20/2023 19:15,0.0
01/20/2023 19:30,0.0
01/20/2023 19:45,0.0
01/20/2023 20:00,0.0
01/20/2023 20:15,0.0
01/20/2023 20:30,0.0
01/20/2023 20:45,0.0
01/20/2023 21:00,0.0
01/20/2023 21:15,0.0
01/20/2023 21:30,0.0
01/20/2023 21:45,0.0
01/20/2023 22:00,0.0
01/20/2023 22:15,0.0
01/20/2023 22:30,0.0
01/20/2023 22:45,0.0
01/20/2023 23:00,0.0
01/20/2023 23:15,0.0
01/20/2023 23:30,0.0
01/20/2023 23:45,0.0
01/21/2023 00:00,0.0
01/21/2023 00:15,0.0
01/21/2023 00:30,0.0
01/21/2023 00:45,0.0
01/21/2023 01:00,0.0
01/21/2023 01:15,0.0
01/21/2023 01:30,0.0
01/21/2023 01:45,0.0
01/21/2023 02:00,0.0
01/21/2023 02:15,0.0
01/21/2023 02:30,0.0
01/21/2023 02:45,0.0
01/21/2023 03:00,0.0
01/21/2023 03:15,0.0
01/21/2023 03:30,0.0
01/21/2023 03:45,0.0
01/21/2023 04:00,0.0
01/21/2023 04:15,0.0
01/21/2023 04:30,0.0
01/21/2023 04:45,0.0
01/21/2023 05:00,0.0
01/21/2023 05:15,0.0
01/21/2023 05:30,0.0
01/21/2023 05:45,0.0
01/21/2023 06:00,0.0
01/21/2023 06:15,0.0
01/21/2023 06:30,0.0
01/21/2023 06:45,1056.3334
01/21/2023 07:00,4623.0
01/21/2023 07:15,8348.333
01/21/2023 07:30,10666.334
01/21/2023 07:45,14575.334
01/21/2023 08:00,19493.334
01/21/2023 08:15,21129.002
01/21/2023 08:30,24162.0
01/21/2023 08:45,28660.334
01/21/2023 09:00,36707.0
01/21/2023 09:15,41886.668
01/21/2023 09:30,42728.0
01/21/2023 09:45,40889.332
01/21/2023 10:00,47332.0
01/21/2023 10:15,47925.0
01/21/2023 10:30,49751.3359
01/21/2023 10:45,52425.332
01/21/2023 11:00,58335.6641
01/21/2023 11:15,62179.3359
01/21/2023 11:30,63445.0
01/21/2023 11:45,67149.6719
01/21/2023 12:00,64385.668
01/21/2023 12:15,64453.6641
01/21/2023 12:30,66017.6719
01/21/2023 12:45,65087.668
01/21/2023 13:00,65496.6641
01/21/2023 13:15,60352.0
01/21/2023 13:30,53993.668
01/21/2023 13:45,52101.0039
01/21/2023 14:00,45710.6641
01/21/2023 14:15,38424.668
01/21/2023 14:30,49110.668
01/21/2023 14:45,53019.3359
01/21/2023 15:00,51704.3359
01/21/2023 15:15,46878.6641
01/21/2023 15:30,41564.332
01/21/2023 15:45,36057.6641
01/21/2023 16:00,30854.668
01/21/2023 16:15,24925.0
01/21/2023 16:30,20728.668
01/21/2023 16:45,17623.332
01/21/2023 17:00,14046.666
01/21/2023 17:15,10231.0
01/21/2023 17:30,4914.333
01/21/2023 17:45,2088.0
01/21/2023 18:00,270.6667
01/21/2023 18:15,0.0
01/21/2023 18:30,0.0
01/21/2023 18:45,0.0
01/21/2023 19:00,0.0
01/21/2023 19:15,0.0
01/21/2023 19:30,0.0
01/21/2023 19:45,0.0
01/21/2023 20:00,0.0
01/21/2023 20:15,0.0
01/21/2023 20:30,0.0
01/21/2023 20:45,0.0
01/21/2023 21:00,0.0
01/21/2023 21:15,0.0
01/21/2023 21:30,0.0
01/21/2023 21:45,0.0
01/21/2023 22:00,0.0
01/21/2023 22:15,0.0
01/21/2023 22:30,0.0
01/21/2023 22:45,0.0
01/21/2023 23:00,0.0
01/21/2023 23:15,0.0
01/21/2023 23:30,0.0
01/21/2023 23:45,0.0
01/22/2023 00:00,0.0
01/22/2023 00:15,0.0
01/22/2023 00:30,0.0
01/22/2023 00:45,0.0
01/22/2023 01:00,0.0
01/22/2023 01:15,0.0
01/22/2023 01:30,0.0
01/22/2023 01:45,0.0
01/22/2023 02:00,0.0
01/22/2023 02:15,0.0
01/22/2023 02:30,0.0
01/22/2023 02:45,0.0
01/22/2023 03:00,0.0
01/22/2023 03:15,0.0
01/22/2023 03:30,0.0
01/22/2023 03:45,0.0
01/22/2023 04:00,0.0
01/22/2023 04:15,0.0
01/22/2023 04:30,0.0
01/22/2023 04:45,0.0
01/22/2023 05:00,0.0
01/22/2023 05:15,0.0
01/22/2023 05:30,0.0
01/22/2023 05:45,0.0
01/22/2023 06:00,0.0
01/22/2023 06:15,0.0
01/22/2023 06:30,0.0
01/22/2023 06:45,656.6666
01/22/2023 07:00,4150.0
01/22/2023 07:15,6196.0
01/22/2023 07:30,11253.0
01/22/2023 07:45,13781.666
01/22/2023 08:00,16864.668
01/22/2023 08:15,20251.334
01/22/2023 08:30,25545.332
01/22/2023 08:45,29464.666
01/22/2023 09:00,32001.334
01/22/2023 09:15,33493.3359
01/22/2023 09:30,38010.3359
01/22/2023 09:45,40658.0
01/22/2023 10:00,47381.668
01/22/2023 10:15,48486.332
01/22/2023 10:30,50432.332
01/22/2023 10:45,55589.332
01/22/2023 11:00,60895.6641
01/22/2023 11:15,63339.0
01/22/2023 11:30,65485.0
01/22/2023 11:45,66602.3359
01/22/2023 12:00,66298.0
01/22/2023 12:15,63690.3281
01/22/2023 12:30,64653.0
01/22/2023 12:45,67721.0
01/22/2023 13:00,67092.0
01/22/2023 13:15,65413.3359
01/22/2023 13:30,63735.3281
01/22/2023 13:45,62410.6641
01/22/2023 14:00,60028.3359
01/22/2023 14:15,57984.3359
01/22/2023 14:30,54236.0
01/22/2023 14:45,51677.3281
01/22/2023 15:00,48451.0
01/22/2023 15:15,44312.668
01/22/2023 15:30,39830.668
01/22/2023 15:45,35319.332
01/22/2023 16:00,29755.002
01/22/2023 16:15,23261.666
01/22/2023 16:30,19258.332
01/22/2023 16:45,16143.0
01/22/2023 17:00,12706.333
01/22/2023 17:15,8542.667
01/22/2023 17:30,4789.6665
01/22/2023 17:45,2004.0
01/22/2023 18:00,326.6667
01/22/2023 18:15,0.0
01/22/2023 18:30,0.0
01/22/2023 18:45,0.0
01/22/2023 19:00,0.0
01/22/2023 19:15,0.0
01/22/2023 19:30,0.0
01/22/2023 19:45,0.0
01/22/2023 20:00,0.0
01/22/2023 20:15,0.0
01/22/2023 20:30,0.0
01/22/2023 20:45,0.0
01/22/2023 21:00,0.0
01/22/2023 21:15,0.0
01/22/2023 21:30,0.0
01/22/2023 21:45,0.0
01/22/2023 22:00,0.0
01/22/2023 22:15,0.0
01/22/2023 22:30,0.0
01/22/2023 22:45,0.0
01/22/2023 23:00,0.0
01/22/2023 23:15,0.0
01/22/2023 23:30,0.0
01/22/2023 23:45,0.0
01/23/2023 00:00,0.0
01/23/2023 00:15,0.0
01/23/2023 00:30,0.0
01/23/2023 00:45,0.0
01/23/2023 01:00,0.0
01/23/2023 01:15,0.0
01/23/2023 01:30,0.0
01/23/2023 01:45,0.0
01/23/2023 02:00,0.0
01/23/2023 02:15,0.0
01/23/2023 02:30,0.0
01/23/2023 02:45,0.0
01/23/2023 03:00,0.0
01/23/2023 03:15,0.0
01/23/2023 03:30,0.0
01/23/2023 03:45,0.0
01/23/2023 04:00,0.0
01/23/2023 04:15,0.0
01/23/2023 04:30,0.0
01/23/2023 04:45,0.0
01/23/2023 05:00,0.0
01/23/2023 05:15,0.0
01/23/2023 05:30,0.0
01/23/2023 05:45,0.0
01/23/2023 06:00,0.0
01/23/2023 06:15,0.0
01/23/2023 06:30,0.0
01/23/2023 06:45,552.6667
01/23/2023 07:00,2682.0
01/23/2023 07:15,4548.0
01/23/2023 07:30,7157.3335
01/23/2023 07:45,12140.666
01/23/2023 08:00,17607.334
01/23/2023 08:15,19872.0
01/23/2023 08:30,22511.334
01/23/2023 08:45,23742.666
01/23/2023 09:00,26169.666
01/23/2023 09:15,35614.332
01/23/2023 09:30,41677.0
01/23/2023 09:45,43191.668
01/23/2023 10:00,45335.0
01/23/2023 10:15,46696.0
01/23/2023 10:30,48292.332
01/23/2023 10:45,52600.3281
01/23/2023 11:00,57119.3359
01/23/2023 11:15,59531.6641
01/23/2023 11:30,62139.3359
01/23/2023 11:45,64259.0
01/23/2023 12:00,65369.0
01/23/2023 12:15,65455.6641
01/23/2023 12:30,64286.0
01/23/2023 12:45,63829.6641
01/23/2023 13:00,63575.3359
01/23/2023 13:15,62502.0
01/23/2023 13:30,60117.3359
01/23/2023 13:45,57989.0
01/23/2023 14:00,56392.6641
01/23/2023 14:15,53798.0
01/23/2023 14:30,50815.3359
01/23/2023 14:45,47383.332
01/23/2023 15:00,44031.0
01/23/2023 15:15,40483.6641
01/23/2023 15:30,36477.6641
01/23/2023 15:45,31787.0
01/23/2023 16:00,27449.0
01/23/2023 16:15,22944.0
01/23/2023 16:30,18415.334
01/23/2023 16:45,14591.334
01/23/2023 17:00,11371.334
01/23/2023 17:15,7728.0
01/23/2023 17:30,4188.0
01/23/2023 17:45,1358.6667
01/23/2023 18:00,111.0
01/23/2023 18:15,0.0
01/23/2023 18:30,0.0
01/23/2023 18:45,0.0
01/23/2023 19:00,0.0
01/23/2023 19:15,0.0
01/23/2023 19:30,0.0
01/23/2023 19:45,0.0
01/23/2023 20:00,0.0
01/23/2023 20:15,0.0
01/23/2023 20:30,0.0
01/23/2023 20:45,0.0
01/23/2023 21:00,0.0
01/23/2023 21:15,0.0
01/23/2023 21:30,0.0
01/23/2023 21:45,0.0
01/23/2023 22:00,0.0
01/23/2023 22:15,0.0
01/23/2023 22:30,0.0
01/23/2023 22:45,0.0
01/23/2023 23:00,0.0
01/23/2023 23:15,0.0
01/23/2023 23:30,0.0
01/23/2023 23:45,0.0
01/24/2023 00:00,0.0
01/24/2023 00:15,0.0
01/24/2023 00:30,0.0
01/24/2023 00:45,0.0
01/24/2023 01:00,0.0
01/24/2023 01:15,0.0
01/24/2023 01:30,0.0
01/24/2023 01:45,0.0
01/24/2023 02:00,0.0
01/24/2023 02:15,0.0
01/24/2023 02:30,0.0
01/24/2023 02:45,0.0
01/24/2023 03:00,0.0
01/24/2023 03:15,0.0
01/24/2023 03:30,0.0
01/24/2023 03:45,0.0
01/24/2023 04:00,0.0
01/24/2023 04:15,0.0
01/24/2023 04:30,0.0
01/24/2023 04:45,0.0
01/24/2023 05:00,0.0
01/24/2023 05:15,0.0
01/24/2023 05:30,0.0
01/24/2023 05:45,0.0
01/24/2023 06:00,0.0
01/24/2023 06:15,0.0
01/24/2023 06:30,0.0
01/24/2023 06:45,155.0
01/24/2023 07:00,1889.3334
01/24/2023 07:15,4760.6665
01/24/2023 07:30,8446.334
01/24/2023 07:45,11653.999
01/24/2023 08:00,15431.667
01/24/2023 08:15,18714.334
01/24/2023 08:30,22661.332
01/24/2023 08:45,27201.334
01/24/2023 09:00,30397.334
01/24/2023 09:15,26652.998
01/24/2023 09:30,27244.998
01/24/2023 09:45,28296.668
01/24/2023 10:00,40053.0
01/24/2023 10:15,43140.332
01/24/2023 10:30,45343.0
01/24/2023 10:45,55773.332
01/24/2023 11:00,56170.3359
01/24/2023 11:15,57429.0
01/24/2023 11:30,65573.3359
01/24/2023 11:45,68154.6719
01/24/2023 12:00,67210.0
01/24/2023 12:15,67924.6641
01/24/2023 12:30,65908.3281
01/24/2023 12:45,65652.0
01/24/2023 13:00,65191.6641
01/24/2023 13:15,63728.0
01/24/2023 13:30,61583.0
01/24/2023 13:45,59950.0
01/24/2023 14:00,58243.0
01/24/2023 14:15,55453.6641
01/24/2023 14:30,52805.0
01/24/2023 14:45,49789.3359
01/24/2023 15:00,43992.332
01/24/2023 15:15,41836.668
01/24/2023 15:30,33219.0
01/24/2023 15:45,23639.668
01/24/2023 16:00,15840.0
01/24/2023 16:15,15472.666
01/24/2023 16:30,15327.334
01/24/2023 16:45,11548.0
01/24/2023 17:00,12824.0
01/24/2023 17:15,4571.0
01/24/2023 17:30,2512.0
01/24/2023 17:45,864.3333
01/24/2023 18:00,50.3333
01/24/2023 18:15,0.0
01/24/2023 18:30,0.0
01/24/2023 18:45,0.0
01/24/2023 19:00,0.0
01/24/2023 19:15,0.0
01/24/2023 19:30,0.0
01/24/2023 19:45,0.0
01/24/2023 20:00,0.0
01/24/2023 20:15,0.0
01/24/2023 20:30,0.0
01/24/2023 20:45,0.0
01/24/2023 21:00,0.0
01/24/2023 21:15,0.0
01/24/2023 21:30,0.0
01/24/2023 21:45,0.0
01/24/2023 22:00,0.0
01/24/2023 22:15,0.0
01/24/2023 22:30,0.0
01/24/2023 22:45,0.0
01/24/2023 23:00,0.0
01/24/2023 23:15,0.0
01/24/2023 23:30,0.0
01/24/2023 23:45,0.0
01/25/2023 00:00,0.0
01/25/2023 00:15,0.0
01/25/2023 00:30,0.0
01/25/2023 00:45,0.0
01/25/2023 01:00,0.0
01/25/2023 01:15,0.0
01/25/2023 01:30,0.0
01/25/2023 01:45,0.0
01/25/2023 02:00,0.0
01/25/2023 02:15,0.0
01/25/2023 02:30,0.0
01/25/2023 02:45,0.0
01/25/2023 03:00,0.0
01/25/2023 03:15,0.0
01/25/2023 03:30,0.0
01/25/2023 03:45,0.0
01/25/2023 04:00,0.0
01/25/2023 04:15,0.0
01/25/2023 04:30,0.0
01/25/2023 04:45,0.0
01/25/2023 05:00,0.0
01/25/2023 05:15,0.0
01/25/2023 05:30,0.0
01/25/2023 05:45,0.0
01/25/2023 06:00,0.0
01/25/2023 06:15,0.0
01/25/2023 06:30,0.0
01/25/2023 06:45,830.3333
01/25/2023 07:00,2487.6667
01/25/2023 07:15,3746.3333
01/25/2023 07:30,5883.0
01/25/2023 07:45,9096.667
01/25/2023 08:00,12787.0
01/25/2023 08:15,16834.334
01/25/2023 08:30,20564.668
01/25/2023 08:45,27886.0
01/25/2023 09:00,31757.332
01/25/2023 09:15,32882.3359
01/25/2023 09:30,31706.0
01/25/2023 09:45,43100.668
01/25/2023 10:00,25456.334
01/25/2023 10:15,55982.332
01/25/2023 10:30,58945.3281
01/25/2023 10:45,59258.6719
01/25/2023 11:00,64076.6719
01/25/2023 11:15,64916.3359
01/25/2023 11:30,68127.3281
01/25/2023 11:45,67670.3281
01/25/2023 12:00,64785.3359
01/25/2023 12:15,62325.6719
01/25/2023 12:30,51289.3359
01/25/2023 12:45,54080.6641
01/25/2023 13:00,64074.0
01/25/2023 13:15,50380.0
01/25/2023 13:30,63856.0
01/25/2023 13:45,34681.6641
01/25/2023 14:00,61604.6641
01/25/2023 14:15,58552.3359
01/25/2023 14:30,54860.3281
01/25/2023 14:45,51118.6641
01/25/2023 15:00,47925.3359
01/25/2023 15:15,43132.0
01/25/2023 15:30,40774.3359
01/25/2023 15:45,36793.6641
01/25/2023 16:00,31602.332
01/25/2023 16:15,26862.332
01/25/2023 16:30,21499.0
01/25/2023 16:45,16253.667
01/25/2023 17:00,12470.334
01/25/2023 17:15,8198.333
01/25/2023 17:30,5712.0005
01/25/2023 17:45,2527.6667
01/25/2023 18:00,390.3333
01/25/2023 18:15,0.0
01/25/2023 18:30,0.0
01/25/2023 18:45,0.0
01/25/2023 19:00,0.0
01/25/2023 19:15,0.0
01/25/2023 19:30,0.0
01/25/2023 19:45,0.0
01/25/2023 20:00,0.0
01/25/2023 20:15,0.0
01/25/2023 20:30,0.0
01/25/2023 20:45,0.0
01/25/2023 21:00,0.0
01/25/2023 21:15,0.0
01/25/2023 21:30,0.0
01/25/2023 21:45,0.0
01/25/2023 22:00,0.0
01/25/2023 22:15,0.0
01/25/2023 22:30,0.0
01/25/2023 22:45,0.0
01/25/2023 23:00,0.0
01/25/2023 23:15,0.0
01/25/2023 23:30,0.0
01/25/2023 23:45,0.0
01/26/2023 00:00,0.0
01/26/2023 00:15,0.0
01/26/2023 00:30,0.0
01/26/2023 00:45,0.0
01/26/2023 01:00,0.0
01/26/2023 01:15,0.0
01/26/2023 01:30,0.0
01/26/2023 01:45,0.0
01/26/2023 02:00,0.0
01/26/2023 02:15,0.0
01/26/2023 02:30,0.0
01/26/2023 02:45,0.0
01/26/2023 03:00,0.0
01/26/2023 03:15,0.0
01/26/2023 03:30,0.0
01/26/2023 03:45,0.0
01/26/2023 04:00,0.0
01/26/2023 04:15,0.0
01/26/2023 04:30,0.0
01/26/2023 04:45,0.0
01/26/2023 05:00,0.0
01/26/2023 05:15,0.0
01/26/2023 05:30,0.0
01/26/2023 05:45,0.0
01/26/2023 06:00,0.0
01/26/2023 06:15,0.0
01/26/2023 06:30,0.0
01/26/2023 06:45,764.0
01/26/2023 07:00,2904.6665
01/26/2023 07:15,5777.0
01/26/2023 07:30,9501.0
01/26/2023 07:45,12987.666
01/26/2023 08:00,16151.0
01/26/2023 08:15,19911.0
01/26/2023 08:30,23502.668
01/26/2023 08:45,28251.0
01/26/2023 09:00,31702.334
01/26/2023 09:15,35729.0
01/26/2023 09:30,39851.0
01/26/2023 09:45,43602.6641
01/26/2023 10:00,46982.668
01/26/2023 10:15,49316.332
01/26/2023 10:30,52098.0
01/26/2023 10:45,55387.6641
01/26/2023 11:00,58202.6641
01/26/2023 11:15,60805.0
01/26/2023 11:30,62438.3359
01/26/2023 11:45,63110.0
01/26/2023 12:00,63258.3281
01/26/2023 12:15,64147.0
01/26/2023 12:30,64559.0
01/26/2023 12:45,62596.6641
01/26/2023 13:00,62423.3359
01/26/2023 13:15,60679.6641
01/26/2023 13:30,59904.332
01/26/2023 13:45,59370.0
01/26/2023 14:00,55707.6641
01/26/2023 14:15,51777.3359
01/26/2023 14:30,49701.0
01/26/2023 14:45,46205.0
01/26/2023 15:00,44128.0
01/26/2023 15:15,38656.0
01/26/2023 15:30,35665.668
01/26/2023 15:45,31956.3359
01/26/2023 16:00,27427.332
01/26/2023 16:15,22858.334
01/26/2023 16:30,18425.666
01/26/2023 16:45,15635.334
01/26/2023 17:00,11464.333
01/26/2023 17:15,8241.333
01/26/2023 17:30,5672.0
01/26/2023 17:45,2309.6667
01/26/2023 18:00,343.6667
01/26/2023 18:15,0.0
01/26/2023 18:30,0.0
01/26/2023 18:45,0.0
01/26/2023 19:00,0.0
01/26/2023 19:15,0.0
01/26/2023 19:30,0.0
01/26/2023 19:45,0.0
01/26/2023 20:00,0.0
01/26/2023 20:15,0.0
01/26/2023 20:30,0.0
01/26/2023 20:45,0.0
01/26/2023 21:00,0.0
01/26/2023 21:15,0.0
01/26/2023 21:30,0.0
01/26/2023 21:45,0.0
01/26/2023 22:00,0.0
01/26/2023 22:15,0.0
01/26/2023 22:30,0.0
01/26/2023 22:45,0.0
01/26/2023 23:00,0.0
01/26/2023 23:15,0.0
01/26/2023 23:30,0.0
01/26/2023 23:45,0.0
01/27/2023 00:00,0.0
01/27/2023 00:15,0.0
01/27/2023 00:30,0.0
01/27/2023 00:45,0.0
01/27/2023 01:00,0.0
01/27/2023 01:15,0.0
01/27/2023 01:30,0.0
01/27/2023 01:45,0.0
01/27/2023 02:00,0.0
01/27/2023 02:15,0.0
01/27/2023 02:30,0.0
01/27/2023 02:45,0.0
01/27/2023 03:00,0.0
01/27/2023 03:15,0.0
01/27/2023 03:30,0.0
01/27/2023 03:45,0.0
01/27/2023 04:00,0.0
01/27/2023 04:15,0.0
01/27/2023 04:30,0.0
01/27/2023 04:45,0.0
01/27/2023 05:00,0.0
01/27/2023 05:15,0.0
